seed,r_requested,r_actual,n_low,epsilon,K1,K2_gap,cost,direct_cost,cost_over_direct,target_reached,hf_iterations_run,warm_gap,warm_distance,transfer_distance_bound,L1,L2,mu,R1,R2,Delta,K1_continuous,K1_selected,comparison_complete
12,0.050000000000000003,0.050000000000000003,5500,0.0001,4,20,20.199999999999999,20,1.01,1,40,0.016122841427839152,0.79046913067899682,5.7461025534758825,1.0634364129648615,1.0481290031906361,0.01,1.0737776571358963,1.0785891330868336,0.20954102300390831,253.23646501895013,254,1
12,0.050000000000000003,0.050000000000000003,5500,0.0001,8,19,19.399999999999999,20,0.96999999999999997,1,23,0.00708467497119325,0.57401254688339509,2.9778217882398956,1.0634364129648615,1.0481290031906361,0.01,1.0737776571358963,1.0785891330868336,0.20954102300390831,253.23646501895013,254,1
12,0.050000000000000003,0.050000000000000003,5500,0.0001,16,15,15.800000000000001,20,0.79000000000000004,1,21,0.0041100709281129966,0.33063083413959399,1.593681405621902,1.0634364129648615,1.0481290031906361,0.01,1.0737776571358963,1.0785891330868336,0.20954102300390831,253.23646501895013,254,1
12,0.050000000000000003,0.050000000000000003,5500,0.0001,31,8,9.5500000000000007,20,0.47750000000000004,1,14,0.0028778979571499885,0.19218966290582823,0.92393605919384048,1.0634364129648615,1.0481290031906361,0.01,1.0737776571358963,1.0785891330868336,0.20954102300390831,253.23646501895013,254,1
12,0.050000000000000003,0.050000000000000003,5500,0.0001,32,8,9.5999999999999996,20,0.47999999999999998,1,14,0.0029007826243184764,0.19396812411886433,0.90161121431290514,1.0634364129648615,1.0481290031906361,0.01,1.0737776571358963,1.0785891330868336,0.20954102300390831,253.23646501895013,254,1
12,0.050000000000000003,0.050000000000000003,5500,0.0001,33,8,9.6500000000000004,20,0.48250000000000004,1,14,0.0029213722116799845,0.19574053825089788,0.88063939033384464,1.0634364129648615,1.0481290031906361,0.01,1.0737776571358963,1.0785891330868336,0.20954102300390831,253.23646501895013,254,1
12,0.050000000000000003,0.050000000000000003,5500,0.0001,64,10,13.199999999999999,20,0.65999999999999992,1,16,0.0029783679801136387,0.20973577539078697,0.55557611865840673,1.0634364129648615,1.0481290031906361,0.01,1.0737776571358963,1.0785891330868336,0.20954102300390831,253.23646501895013,254,1
12,0.050000000000000003,0.050000000000000003,5500,0.0001,128,10,16.399999999999999,20,0.81999999999999995,1,16,0.0029818325748540708,0.20985983571847527,0.38255857083115752,1.0634364129648615,1.0481290031906361,0.01,1.0737776571358963,1.0785891330868336,0.20954102300390831,253.23646501895013,254,1
12,0.050000000000000003,0.050000000000000003,5500,0.0001,142,10,17.100000000000001,20,0.85500000000000009,1,16,0.0029820045762346536,0.20995620248009536,0.36550050273551327,1.0634364129648615,1.0481290031906361,0.01,1.0737776571358963,1.0785891330868336,0.20954102300390831,253.23646501895013,254,1
12,0.050000000000000003,0.050000000000000003,5500,0.0001,143,10,17.149999999999999,20,0.85749999999999993,1,16,0.0029814453998563417,0.20985373480222699,0.36440987700312438,1.0634364129648615,1.0481290031906361,0.01,1.0737776571358963,1.0785891330868336,0.20954102300390831,253.23646501895013,254,1
12,0.050000000000000003,0.050000000000000003,5500,0.0001,253,9,21.649999999999999,20,1.0825,1,16,0.002980199262413219,0.20958816191931462,0.29707559265563915,1.0634364129648615,1.0481290031906361,0.01,1.0737776571358963,1.0785891330868336,0.20954102300390831,253.23646501895013,254,1
12,0.050000000000000003,0.050000000000000003,5500,0.0001,254,9,21.700000000000003,20,1.0850000000000002,1,16,0.002980242464097449,0.2095962917807849,0.2967309683656717,1.0634364129648615,1.0481290031906361,0.01,1.0737776571358963,1.0785891330868336,0.20954102300390831,253.23646501895013,254,1
12,0.050000000000000003,0.050000000000000003,5500,0.0001,256,9,21.800000000000001,20,1.0900000000000001,1,16,0.0029803027826178496,0.20960761575962625,0.29604979691753291,1.0634364129648615,1.0481290031906361,0.01,1.0737776571358963,1.0785891330868336,0.20954102300390831,253.23646501895013,254,1
12,0.050000000000000003,0.050000000000000003,5500,0.0001,450,9,31.5,20,1.575,1,16,0.0029799490487862901,0.20953960238246691,0.2587549032747703,1.0634364129648615,1.0481290031906361,0.01,1.0737776571358963,1.0785891330868336,0.20954102300390831,253.23646501895013,254,1
12,0.050000000000000003,0.050000000000000003,5500,0.0001,451,9,31.550000000000001,20,1.5775000000000001,1,16,0.0029799513125400301,0.20954005120636537,0.25864578158902563,1.0634364129648615,1.0481290031906361,0.01,1.0737776571358963,1.0785891330868336,0.20954102300390831,253.23646501895013,254,1
12,0.050000000000000003,0.050000000000000003,5500,0.0001,512,9,34.600000000000001,20,1.73,1,16,0.0029799585173795329,0.20954147463573769,0.25279540996072059,1.0634364129648615,1.0481290031906361,0.01,1.0737776571358963,1.0785891330868336,0.20954102300390831,253.23646501895013,254,1
12,0.050000000000000003,0.050000000000000003,5500,1.0000000000000001e-05,0,40,40,40,1,1,40,0.046806446546994396,1.0785891330868336,1.0785891330868336,1.0634364129648615,1.0481290031906361,0.01,1.0737776571358963,1.0785891330868336,0.20954102300390831,450.32519161424091,450,1
12,0.050000000000000003,0.050000000000000003,5500,1.0000000000000001e-05,1,40,40.049999999999997,40,1.00125,1,40,0.033333024433843006,0.99228409822999419,22.355787144891806,1.0634364129648615,1.0481290031906361,0.01,1.0737776571358963,1.0785891330868336,0.20954102300390831,450.32519161424091,450,1
12,0.050000000000000003,0.050000000000000003,5500,1.0000000000000001e-05,2,40,40.100000000000001,40,1.0024999999999999,1,40,0.02639348675277331,0.92661276472952314,11.282664083947857,1.0634364129648615,1.0481290031906361,0.01,1.0737776571358963,1.0785891330868336,0.20954102300390831,450.32519161424091,450,1
12,0.050000000000000003,0.050000000000000003,5500,1.0000000000000001e-05,4,40,40.200000000000003,40,1.0050000000000001,1,40,0.016122841427839152,0.79046913067899682,5.7461025534758825,1.0634364129648615,1.0481290031906361,0.01,1.0737776571358963,1.0785891330868336,0.20954102300390831,450.32519161424091,450,1
12,0.050000000000000003,0.050000000000000003,5500,1.0000000000000001e-05,8,23,23.399999999999999,40,0.58499999999999996,1,23,0.00708467497119325,0.57401254688339509,2.9778217882398956,1.0634364129648615,1.0481290031906361,0.01,1.0737776571358963,1.0785891330868336,0.20954102300390831,450.32519161424091,450,1
12,0.050000000000000003,0.050000000000000003,5500,1.0000000000000001e-05,16,21,21.800000000000001,40,0.54500000000000004,1,21,0.0041100709281129966,0.33063083413959399,1.593681405621902,1.0634364129648615,1.0481290031906361,0.01,1.0737776571358963,1.0785891330868336,0.20954102300390831,450.32519161424091,450,1
12,0.050000000000000003,0.050000000000000003,5500,1.0000000000000001e-05,31,14,15.550000000000001,40,0.38875000000000004,1,14,0.0028778979571499885,0.19218966290582823,0.92393605919384048,1.0634364129648615,1.0481290031906361,0.01,1.0737776571358963,1.0785891330868336,0.20954102300390831,450.32519161424091,450,1
12,0.050000000000000003,0.050000000000000003,5500,1.0000000000000001e-05,32,14,15.6,40,0.39000000000000001,1,14,0.0029007826243184764,0.19396812411886433,0.90161121431290514,1.0634364129648615,1.0481290031906361,0.01,1.0737776571358963,1.0785891330868336,0.20954102300390831,450.32519161424091,450,1
12,0.050000000000000003,0.050000000000000003,5500,1.0000000000000001e-05,33,14,15.65,40,0.39124999999999999,1,14,0.0029213722116799845,0.19574053825089788,0.88063939033384464,1.0634364129648615,1.0481290031906361,0.01,1.0737776571358963,1.0785891330868336,0.20954102300390831,450.32519161424091,450,1
12,0.050000000000000003,0.050000000000000003,5500,1.0000000000000001e-05,64,16,19.199999999999999,40,0.47999999999999998,1,16,0.0029783679801136387,0.20973577539078697,0.55557611865840673,1.0634364129648615,1.0481290031906361,0.01,1.0737776571358963,1.0785891330868336,0.20954102300390831,450.32519161424091,450,1
12,0.050000000000000003,0.050000000000000003,5500,1.0000000000000001e-05,128,16,22.399999999999999,40,0.55999999999999994,1,16,0.0029818325748540708,0.20985983571847527,0.38255857083115752,1.0634364129648615,1.0481290031906361,0.01,1.0737776571358963,1.0785891330868336,0.20954102300390831,450.32519161424091,450,1
12,0.050000000000000003,0.050000000000000003,5500,1.0000000000000001e-05,142,16,23.100000000000001,40,0.57750000000000001,1,16,0.0029820045762346536,0.20995620248009536,0.36550050273551327,1.0634364129648615,1.0481290031906361,0.01,1.0737776571358963,1.0785891330868336,0.20954102300390831,450.32519161424091,450,1
12,0.050000000000000003,0.050000000000000003,5500,1.0000000000000001e-05,143,16,23.149999999999999,40,0.57874999999999999,1,16,0.0029814453998563417,0.20985373480222699,0.36440987700312438,1.0634364129648615,1.0481290031906361,0.01,1.0737776571358963,1.0785891330868336,0.20954102300390831,450.32519161424091,450,1
12,0.050000000000000003,0.050000000000000003,5500,1.0000000000000001e-05,253,16,28.649999999999999,40,0.71624999999999994,1,16,0.002980199262413219,0.20958816191931462,0.29707559265563915,1.0634364129648615,1.0481290031906361,0.01,1.0737776571358963,1.0785891330868336,0.20954102300390831,450.32519161424091,450,1
12,0.050000000000000003,0.050000000000000003,5500,1.0000000000000001e-05,254,16,28.700000000000003,40,0.71750000000000003,1,16,0.002980242464097449,0.2095962917807849,0.2967309683656717,1.0634364129648615,1.0481290031906361,0.01,1.0737776571358963,1.0785891330868336,0.20954102300390831,450.32519161424091,450,1
12,0.050000000000000003,0.050000000000000003,5500,1.0000000000000001e-05,256,16,28.800000000000001,40,0.71999999999999997,1,16,0.0029803027826178496,0.20960761575962625,0.29604979691753291,1.0634364129648615,1.0481290031906361,0.01,1.0737776571358963,1.0785891330868336,0.20954102300390831,450.32519161424091,450,1
12,0.050000000000000003,0.050000000000000003,5500,1.0000000000000001e-05,450,16,38.5,40,0.96250000000000002,1,16,0.0029799490487862901,0.20953960238246691,0.2587549032747703,1.0634364129648615,1.0481290031906361,0.01,1.0737776571358963,1.0785891330868336,0.20954102300390831,450.32519161424091,450,1
12,0.050000000000000003,0.050000000000000003,5500,1.0000000000000001e-05,451,16,38.549999999999997,40,0.96374999999999988,1,16,0.0029799513125400301,0.20954005120636537,0.25864578158902563,1.0634364129648615,1.0481290031906361,0.01,1.0737776571358963,1.0785891330868336,0.20954102300390831,450.32519161424091,450,1
12,0.050000000000000003,0.050000000000000003,5500,1.0000000000000001e-05,512,16,41.600000000000001,40,1.04,1,16,0.0029799585173795329,0.20954147463573769,0.25279540996072059,1.0634364129648615,1.0481290031906361,0.01,1.0737776571358963,1.0785891330868336,0.20954102300390831,450.32519161424091,450,1
13,0.050000000000000003,0.050000000000000003,5500,0.001,0,14,14,14,1,1,40,0.046806446546994396,1.0785891330868336,1.0785891330868336,1.0526190469445666,1.0481290031906361,0.01,1.0511827592667768,1.0785891330868336,0.2262795843012583,140.53940157528933,140,1
13,0.050000000000000003,0.050000000000000003,5500,0.001,1,14,14.050000000000001,14,1.0035714285714286,1,40,0.03487659909649754,0.9975307683044502,21.795966287109092,1.0526190469445666,1.0481290031906361,0.01,1.0511827592667768,1.0785891330868336,0.2262795843012583,140.53940157528933,140,1
13,0.050000000000000003,0.050000000000000003,5500,0.001,2,14,14.1,14,1.0071428571428571,1,40,0.027907054281483767,0.93246166510423112,11.011122935705174,1.0526190469445666,1.0481290031906361,0.01,1.0511827592667768,1.0785891330868336,0.2262795843012583,140.53940157528933,140,1
13,0.050000000000000003,0.050000000000000003,5500,0.001,4,13,13.199999999999999,14,0.94285714285714284,1,40,0.016832277703520915,0.79340861030306153,5.618701260003216,1.0526190469445666,1.0481290031906361,0.01,1.0511827592667768,1.0785891330868336,0.2262795843012583,140.53940157528933,140,1
13,0.050000000000000003,0.050000000000000003,5500,0.001,8,11,11.4,14,0.81428571428571428,1,23,0.006853011708219503,0.56234041988122319,2.9224904221522374,1.0526190469445666,1.0481290031906361,0.01,1.0511827592667768,1.0785891330868336,0.2262795843012583,140.53940157528933,140,1
13,0.050000000000000003,0.050000000000000003,5500,0.001,16,5,5.7999999999999998,14,0.41428571428571426,1,20,0.00390834471632584,0.30905271589071087,1.5743850032267479,1.0526190469445666,1.0481290031906361,0.01,1.0511827592667768,1.0785891330868336,0.2262795843012583,140.53940157528933,140,1
13,0.050000000000000003,0.050000000000000003,5500,0.001,31,4,5.5499999999999998,14,0.39642857142857141,1,15,0.0031648119726773727,0.22671296971285587,0.92207592955312379,1.0526190469445666,1.0481290031906361,0.01,1.0511827592667768,1.0785891330868336,0.2262795843012583,140.53940157528933,140,1
13,0.050000000000000003,0.050000000000000003,5500,0.001,32,4,5.5999999999999996,14,0.39999999999999997,1,15,0.0031907670722495229,0.22841935532688293,0.90033229376400303,1.0526190469445666,1.0481290031906361,0.01,1.0511827592667768,1.0785891330868336,0.2262795843012583,140.53940157528933,140,1
13,0.050000000000000003,0.050000000000000003,5500,0.001,33,4,5.6500000000000004,14,0.40357142857142858,1,15,0.0032133401656970761,0.2297742713877734,0.8799064540833138,1.0526190469445666,1.0481290031906361,0.01,1.0511827592667768,1.0785891330868336,0.2262795843012583,140.53940157528933,140,1
13,0.050000000000000003,0.050000000000000003,5500,0.001,64,4,7.2000000000000002,14,0.51428571428571435,1,15,0.0031738988891606423,0.22665720321473695,0.56330593903263071,1.0526190469445666,1.0481290031906361,0.01,1.0511827592667768,1.0785891330868336,0.2262795843012583,140.53940157528933,140,1
13,0.050000000000000003,0.050000000000000003,5500,0.001,128,4,10.4,14,0.74285714285714288,1,15,0.003168404472579045,0.22638763130519998,0.39479276166694449,1.0526190469445666,1.0481290031906361,0.01,1.0511827592667768,1.0785891330868336,0.2262795843012583,140.53940157528933,140,1
13,0.050000000000000003,0.050000000000000003,5500,0.001,140,4,11,14,0.7857142857142857,1,15,0.0031683723971651645,0.22639338687455535,0.38034877503559994,1.0526190469445666,1.0481290031906361,0.01,1.0511827592667768,1.0785891330868336,0.2262795843012583,140.53940157528933,140,1
13,0.050000000000000003,0.050000000000000003,5500,0.001,141,4,11.050000000000001,14,0.78928571428571437,1,15,0.003168251008272005,0.22636154027402983,0.37925608573961173,1.0526190469445666,1.0481290031906361,0.01,1.0511827592667768,1.0785891330868336,0.2262795843012583,140.53940157528933,140,1
13,0.050000000000000003,0.050000000000000003,5500,0.001,249,4,16.450000000000003,14,1.1750000000000003,1,15,0.0031682944533586443,0.22628440135860775,0.3129048321036994,1.0526190469445666,1.0481290031906361,0.01,1.0511827592667768,1.0785891330868336,0.2262795843012583,140.53940157528933,140,1
13,0.050000000000000003,0.050000000000000003,5500,0.001,250,4,16.5,14,1.1785714285714286,1,15,0.0031682955280846192,0.22628673836558741,0.31255833111248965,1.0526190469445666,1.0481290031906361,0.01,1.0511827592667768,1.0785891330868336,0.2262795843012583,140.53940157528933,140,1
13,0.050000000000000003,0.050000000000000003,5500,0.001,256,4,16.800000000000001,14,1.2,1,15,0.0031683045613615235,0.22629391561861334,0.31053617298410141,1.0526190469445666,1.0481290031906361,0.01,1.0511827592667768,1.0785891330868336,0.2262795843012583,140.53940157528933,140,1
13,0.050000000000000003,0.050000000000000003,5500,0.001,444,4,26.200000000000003,14,1.8714285714285717,1,15,0.0031683152859441899,0.22627923252848792,0.27485995975803268,1.0526190469445666,1.0481290031906361,0.01,1.0511827592667768,1.0785891330868336,0.2262795843012583,140.53940157528933,140,1
13,0.050000000000000003,0.050000000000000003,5500,0.001,445,4,26.25,14,1.875,1,15,0.003168315091732099,0.2262793026069069,0.27475079037498379,1.0526190469445666,1.0481290031906361,0.01,1.0511827592667768,1.0785891330868336,0.2262795843012583,140.53940157528933,140,1
13,0.050000000000000003,0.050000000000000003,5500,0.001,512,4,29.600000000000001,14,2.1142857142857143,1,15,0.0031683142868916825,0.2262795152147925,0.26840787864267984,1.0526190469445666,1.0481290031906361,0.01,1.0511827592667768,1.0785891330868336,0.2262795843012583,140.53940157528933,140,1
13,0.050000000000000003,0.050000000000000003,5500,0.0001,0,20,20,20,1,1,40,0.046806446546994396,1.0785891330868336,1.0785891330868336,1.0526190469445666,1.0481290031906361,0.01,1.0511827592667768,1.0785891330868336,0.2262795843012583,249.91832412052878,249,1
13,0.050000000000000003,0.050000000000000003,5500,0.0001,1,20,20.050000000000001,20,1.0024999999999999,1,40,0.03487659909649754,0.9975307683044502,21.795966287109092,1.0526190469445666,1.0481290031906361,0.01,1.0511827592667768,1.0785891330868336,0.2262795843012583,249.91832412052878,249,1
13,0.050000000000000003,0.050000000000000003,5500,0.0001,2,20,20.100000000000001,20,1.0050000000000001,1,40,0.027907054281483767,0.93246166510423112,11.011122935705174,1.0526190469445666,1.0481290031906361,0.01,1.0511827592667768,1.0785891330868336,0.2262795843012583,249.91832412052878,249,1
13,0.050000000000000003,0.050000000000000003,5500,0.0001,4,19,19.199999999999999,20,0.95999999999999996,1,40,0.016832277703520915,0.79340861030306153,5.618701260003216,1.0526190469445666,1.0481290031906361,0.01,1.0511827592667768,1.0785891330868336,0.2262795843012583,249.91832412052878,249,1
13,0.050000000000000003,0.050000000000000003,5500,0.0001,8,18,18.399999999999999,20,0.91999999999999993,1,23,0.006853011708219503,0.56234041988122319,2.9224904221522374,1.0526190469445666,1.0481290031906361,0.01,1.0511827592667768,1.0785891330868336,0.2262795843012583,249.91832412052878,249,1
13,0.050000000000000003,0.050000000000000003,5500,0.0001,16,14,14.800000000000001,20,0.73999999999999999,1,20,0.00390834471632584,0.30905271589071087,1.5743850032267479,1.0526190469445666,1.0481290031906361,0.01,1.0511827592667768,1.0785891330868336,0.2262795843012583,249.91832412052878,249,1
13,0.050000000000000003,0.050000000000000003,5500,0.0001,31,10,11.550000000000001,20,0.57750000000000001,1,15,0.0031648119726773727,0.22671296971285587,0.92207592955312379,1.0526190469445666,1.0481290031906361,0.01,1.0511827592667768,1.0785891330868336,0.2262795843012583,249.91832412052878,249,1
13,0.050000000000000003,0.050000000000000003,5500,0.0001,32,10,11.6,20,0.57999999999999996,1,15,0.0031907670722495229,0.22841935532688293,0.90033229376400303,1.0526190469445666,1.0481290031906361,0.01,1.0511827592667768,1.0785891330868336,0.2262795843012583,249.91832412052878,249,1
13,0.050000000000000003,0.050000000000000003,5500,0.0001,33,10,11.65,20,0.58250000000000002,1,15,0.0032133401656970761,0.2297742713877734,0.8799064540833138,1.0526190469445666,1.0481290031906361,0.01,1.0511827592667768,1.0785891330868336,0.2262795843012583,249.91832412052878,249,1
13,0.050000000000000003,0.050000000000000003,5500,0.0001,64,10,13.199999999999999,20,0.65999999999999992,1,15,0.0031738988891606423,0.22665720321473695,0.56330593903263071,1.0526190469445666,1.0481290031906361,0.01,1.0511827592667768,1.0785891330868336,0.2262795843012583,249.91832412052878,249,1
13,0.050000000000000003,0.050000000000000003,5500,0.0001,128,10,16.399999999999999,20,0.81999999999999995,1,15,0.003168404472579045,0.22638763130519998,0.39479276166694449,1.0526190469445666,1.0481290031906361,0.01,1.0511827592667768,1.0785891330868336,0.2262795843012583,249.91832412052878,249,1
13,0.050000000000000003,0.050000000000000003,5500,0.0001,140,10,17,20,0.84999999999999998,1,15,0.0031683723971651645,0.22639338687455535,0.38034877503559994,1.0526190469445666,1.0481290031906361,0.01,1.0511827592667768,1.0785891330868336,0.2262795843012583,249.91832412052878,249,1
13,0.050000000000000003,0.050000000000000003,5500,0.0001,141,10,17.050000000000001,20,0.85250000000000004,1,15,0.003168251008272005,0.22636154027402983,0.37925608573961173,1.0526190469445666,1.0481290031906361,0.01,1.0511827592667768,1.0785891330868336,0.2262795843012583,249.91832412052878,249,1
13,0.050000000000000003,0.050000000000000003,5500,0.0001,249,10,22.450000000000003,20,1.1225000000000001,1,15,0.0031682944533586443,0.22628440135860775,0.3129048321036994,1.0526190469445666,1.0481290031906361,0.01,1.0511827592667768,1.0785891330868336,0.2262795843012583,249.91832412052878,249,1
13,0.050000000000000003,0.050000000000000003,5500,0.0001,250,10,22.5,20,1.125,1,15,0.0031682955280846192,0.22628673836558741,0.31255833111248965,1.0526190469445666,1.0481290031906361,0.01,1.0511827592667768,1.0785891330868336,0.2262795843012583,249.91832412052878,249,1
13,0.050000000000000003,0.050000000000000003,5500,0.0001,256,10,22.800000000000001,20,1.1400000000000001,1,15,0.0031683045613615235,0.22629391561861334,0.31053617298410141,1.0526190469445666,1.0481290031906361,0.01,1.0511827592667768,1.0785891330868336,0.2262795843012583,249.91832412052878,249,1
13,0.050000000000000003,0.050000000000000003,5500,0.0001,444,10,32.200000000000003,20,1.6100000000000001,1,15,0.0031683152859441899,0.22627923252848792,0.27485995975803268,1.0526190469445666,1.0481290031906361,0.01,1.0511827592667768,1.0785891330868336,0.2262795843012583,249.91832412052878,249,1
13,0.050000000000000003,0.050000000000000003,5500,0.0001,445,10,32.25,20,1.6125,1,15,0.003168315091732099,0.2262793026069069,0.27475079037498379,1.0526190469445666,1.0481290031906361,0.01,1.0511827592667768,1.0785891330868336,0.2262795843012583,249.91832412052878,249,1
13,0.050000000000000003,0.050000000000000003,5500,0.0001,512,10,35.600000000000001,20,1.78,1,15,0.0031683142868916825,0.2262795152147925,0.26840787864267984,1.0526190469445666,1.0481290031906361,0.01,1.0511827592667768,1.0785891330868336,0.2262795843012583,249.91832412052878,249,1
13,0.050000000000000003,0.050000000000000003,5500,1.0000000000000001e-05,0,40,40,40,1,1,40,0.046806446546994396,1.0785891330868336,1.0785891330868336,1.0526190469445666,1.0481290031906361,0.01,1.0511827592667768,1.0785891330868336,0.2262795843012583,444.42460997497017,444,1
13,0.050000000000000003,0.050000000000000003,5500,1.0000000000000001e-05,1,40,40.049999999999997,40,1.00125,1,40,0.03487659909649754,0.9975307683044502,21.795966287109092,1.0526190469445666,1.0481290031906361,0.01,1.0511827592667768,1.0785891330868336,0.2262795843012583,444.42460997497017,444,1
13,0.050000000000000003,0.050000000000000003,5500,1.0000000000000001e-05,2,40,40.100000000000001,40,1.0024999999999999,1,40,0.027907054281483767,0.93246166510423112,11.011122935705174,1.0526190469445666,1.0481290031906361,0.01,1.0511827592667768,1.0785891330868336,0.2262795843012583,444.42460997497017,444,1
13,0.050000000000000003,0.050000000000000003,5500,1.0000000000000001e-05,4,40,40.200000000000003,40,1.0050000000000001,1,40,0.016832277703520915,0.79340861030306153,5.618701260003216,1.0526190469445666,1.0481290031906361,0.01,1.0511827592667768,1.0785891330868336,0.2262795843012583,444.42460997497017,444,1
13,0.050000000000000003,0.050000000000000003,5500,1.0000000000000001e-05,8,23,23.399999999999999,40,0.58499999999999996,1,23,0.006853011708219503,0.56234041988122319,2.9224904221522374,1.0526190469445666,1.0481290031906361,0.01,1.0511827592667768,1.0785891330868336,0.2262795843012583,444.42460997497017,444,1
13,0.050000000000000003,0.050000000000000003,5500,1.0000000000000001e-05,16,20,20.800000000000001,40,0.52000000000000002,1,20,0.00390834471632584,0.30905271589071087,1.5743850032267479,1.0526190469445666,1.0481290031906361,0.01,1.0511827592667768,1.0785891330868336,0.2262795843012583,444.42460997497017,444,1
13,0.050000000000000003,0.050000000000000003,5500,1.0000000000000001e-05,31,15,16.550000000000001,40,0.41375000000000001,1,15,0.0031648119726773727,0.22671296971285587,0.92207592955312379,1.0526190469445666,1.0481290031906361,0.01,1.0511827592667768,1.0785891330868336,0.2262795843012583,444.42460997497017,444,1
13,0.050000000000000003,0.050000000000000003,5500,1.0000000000000001e-05,32,15,16.600000000000001,40,0.41500000000000004,1,15,0.0031907670722495229,0.22841935532688293,0.90033229376400303,1.0526190469445666,1.0481290031906361,0.01,1.0511827592667768,1.0785891330868336,0.2262795843012583,444.42460997497017,444,1
13,0.050000000000000003,0.050000000000000003,5500,1.0000000000000001e-05,33,15,16.649999999999999,40,0.41624999999999995,1,15,0.0032133401656970761,0.2297742713877734,0.8799064540833138,1.0526190469445666,1.0481290031906361,0.01,1.0511827592667768,1.0785891330868336,0.2262795843012583,444.42460997497017,444,1
13,0.050000000000000003,0.050000000000000003,5500,1.0000000000000001e-05,64,15,18.199999999999999,40,0.45499999999999996,1,15,0.0031738988891606423,0.22665720321473695,0.56330593903263071,1.0526190469445666,1.0481290031906361,0.01,1.0511827592667768,1.0785891330868336,0.2262795843012583,444.42460997497017,444,1
13,0.050000000000000003,0.050000000000000003,5500,1.0000000000000001e-05,128,15,21.399999999999999,40,0.53499999999999992,1,15,0.003168404472579045,0.22638763130519998,0.39479276166694449,1.0526190469445666,1.0481290031906361,0.01,1.0511827592667768,1.0785891330868336,0.2262795843012583,444.42460997497017,444,1
13,0.050000000000000003,0.050000000000000003,5500,1.0000000000000001e-05,140,15,22,40,0.55000000000000004,1,15,0.0031683723971651645,0.22639338687455535,0.38034877503559994,1.0526190469445666,1.0481290031906361,0.01,1.0511827592667768,1.0785891330868336,0.2262795843012583,444.42460997497017,444,1
13,0.050000000000000003,0.050000000000000003,5500,1.0000000000000001e-05,141,15,22.050000000000001,40,0.55125000000000002,1,15,0.003168251008272005,0.22636154027402983,0.37925608573961173,1.0526190469445666,1.0481290031906361,0.01,1.0511827592667768,1.0785891330868336,0.2262795843012583,444.42460997497017,444,1
13,0.050000000000000003,0.050000000000000003,5500,1.0000000000000001e-05,249,15,27.450000000000003,40,0.68625000000000003,1,15,0.0031682944533586443,0.22628440135860775,0.3129048321036994,1.0526190469445666,1.0481290031906361,0.01,1.0511827592667768,1.0785891330868336,0.2262795843012583,444.42460997497017,444,1
13,0.050000000000000003,0.050000000000000003,5500,1.0000000000000001e-05,250,15,27.5,40,0.6875,1,15,0.0031682955280846192,0.22628673836558741,0.31255833111248965,1.0526190469445666,1.0481290031906361,0.01,1.0511827592667768,1.0785891330868336,0.2262795843012583,444.42460997497017,444,1
13,0.050000000000000003,0.050000000000000003,5500,1.0000000000000001e-05,256,15,27.800000000000001,40,0.69500000000000006,1,15,0.0031683045613615235,0.22629391561861334,0.31053617298410141,1.0526190469445666,1.0481290031906361,0.01,1.0511827592667768,1.0785891330868336,0.2262795843012583,444.42460997497017,444,1
13,0.050000000000000003,0.050000000000000003,5500,1.0000000000000001e-05,444,15,37.200000000000003,40,0.93000000000000005,1,15,0.0031683152859441899,0.22627923252848792,0.27485995975803268,1.0526190469445666,1.0481290031906361,0.01,1.0511827592667768,1.0785891330868336,0.2262795843012583,444.42460997497017,444,1
13,0.050000000000000003,0.050000000000000003,5500,1.0000000000000001e-05,445,15,37.25,40,0.93125000000000002,1,15,0.003168315091732099,0.2262793026069069,0.27475079037498379,1.0526190469445666,1.0481290031906361,0.01,1.0511827592667768,1.0785891330868336,0.2262795843012583,444.42460997497017,444,1
13,0.050000000000000003,0.050000000000000003,5500,1.0000000000000001e-05,512,15,40.600000000000001,40,1.0150000000000001,1,15,0.0031683142868916825,0.2262795152147925,0.26840787864267984,1.0526190469445666,1.0481290031906361,0.01,1.0511827592667768,1.0785891330868336,0.2262795843012583,444.42460997497017,444,1
11,0.14999999999999999,0.14999999999999999,16500,0.001,0,14,14,14,1,1,40,0.046806446546994396,1.0785891330868336,1.0785891330868336,1.0674967824135657,1.0481290031906361,0.01,1.123975082957251,1.0785891330868336,0.11728204106407059,84.197759940575693,85,1
11,0.14999999999999999,0.14999999999999999,16500,0.001,1,14,14.15,14,1.0107142857142857,1,40,0.03430780219042906,0.9944897864720027,23.343043784415762,1.0674967824135657,1.0481290031906361,0.01,1.123975082957251,1.0785891330868336,0.11728204106407059,84.197759940575693,85,1
11,0.14999999999999999,0.14999999999999999,16500,0.001,2,14,14.300000000000001,14,1.0214285714285716,1,40,0.027319036966225396,0.92727966796519379,11.730162912739917,1.0674967824135657,1.0481290031906361,0.01,1.123975082957251,1.0785891330868336,0.11728204106407059,84.197759940575693,85,1
11,0.14999999999999999,0.14999999999999999,16500,0.001,4,13,13.6,14,0.97142857142857142,1,39,0.015983898087655657,0.77990238461236605,5.923722476901994,1.0674967824135657,1.0481290031906361,0.01,1.123975082957251,1.0785891330868336,0.11728204106407059,84.197759940575693,85,1
